Unnamed: 0,ZipCode,CountyFIPS,CensusTract,CensusBlock,Assigned-or-Unassigned-USDA-Classification,State-County-TractFIPSCode,State-County FIPS Code,Select State,Select County,Total-FIPS-Code,Primary RUCA Code 2010,UrbanThreshold,RuralThreshold,Urban-or-Rural-USDA-Classification,Urban-or-Rural-CENSUS-Classification
2816,53022,55131.0,470202,1017.0,Assigned,55131470202,55131.0,WI,Washington County,55131470202.0,1.0,100.0,0.0,Urban,Urban
2817,53202,55079.0,11000,2002.0,Assigned,55079011000,55079.0,WI,Milwaukee County,55079011000.0,1.0,100.0,0.0,Urban,Urban
2818,53208,55079.0,13600,1006.0,Assigned,55079013600,55079.0,WI,Milwaukee County,55079013600.0,1.0,100.0,0.0,Urban,Urban
2819,53202,55079.0,14300,1004.0,Assigned,55079014300,55079.0,WI,Milwaukee County,55079014300.0,1.0,100.0,0.0,Urban,Urban
2820,53208,55079.0,9500,1007.0,Assigned,55079009500,55079.0,WI,Milwaukee County,55079009500.0,1.0,100.0,0.0,Urban,Urban
2821,53213,55079.0,91000,1011.0,Assigned,55079091000,55079.0,WI,Milwaukee County,55079091000.0,1.0,100.0,0.0,Urban,Urban
2822,53210,55079.0,5800,1014.0,Assigned,55079005800,55079.0,WI,Milwaukee County,55079005800.0,1.0,100.0,0.0,Urban,Urban
2823,53208,55079.0,13600,1006.0,Assigned,55079013600,55079.0,WI,Milwaukee County,55079013600.0,1.0,100.0,0.0,Urban,Urban
2824,54603,55063.0,200,5023.0,Assigned,55063000200,55063.0,WI,La Crosse County,55063000200.0,1.0,100.0,0.0,Urban,Urban
2825,53092,55089.0,660301,3000.0,Assigned,55089660301,55089.0,WI,Ozaukee County,55089660301.0,1.0,100.0,0.0,Urban,Urban
2826,53218,55079.0,2900,2001.0,Assigned,55079002900,55079.0,WI,Milwaukee County,55079002900.0,1.0,100.0,0.0,Urban,Urban
2827,53208,55079.0,9500,3005.0,Assigned,55079009500,55079.0,WI,Milwaukee County,55079009500.0,1.0,100.0,0.0,Urban,Urban
2828,53022,55131.0,470202,1017.0,Assigned,55131470202,55131.0,WI,Washington County,55131470202.0,1.0,100.0,0.0,Urban,Urban
2829,53023,55117.0,10400,2000.0,Assigned,55117010400,55117.0,WI,Sheboygan County,55117010400.0,2.0,0.0,100.0,Urban,Rural
2830,53222,55079.0,5700,2010.0,Assigned,55079005700,55079.0,WI,Milwaukee County,55079005700.0,1.0,100.0,0.0,Urban,Urban
2831,53713,55025.0,1401,3032.0,Assigned,55025001401,55025.0,WI,Dane County,55025001401.0,1.0,100.0,0.0,Urban,Urban
2832,54636,55063.0,10202,2044.0,Assigned,55063010202,55063.0,WI,La Crosse County,55063010202.0,1.0,84.03341,15.96659,Urban,Urban
2833,54494,55141.0,11000,2045.0,Assigned,55141011000,55141.0,WI,Wood County,55141011000.0,4.0,88.07726076,11.92273924,Urban,Urban
2834,54457,55141.0,10900,5058.0,Assigned,55141010900,55141.0,WI,Wood County,55141010900.0,5.0,0.101240192,99.89875981,Urban,Rural
2835,53704,55025.0,2402,2013.0,Assigned,55025002402,55025.0,WI,Dane County,55025002402.0,1.0,99.12140575,0.878594249,Urban,Urban
2836,53531,55025.0,11900,2075.0,Assigned,55025011900,55025.0,WI,Dane County,55025011900.0,2.0,0.0,100.0,Urban,Rural
2837,54942,55087.0,12601,1005.0,Assigned,55087012601,55087.0,WI,Outagamie County,55087012601.0,1.0,,,Urban,
2838,54469,55141.0,11700,2028.0,Assigned,55141011700,55141.0,WI,Wood County,55141011700.0,4.0,81.08882521,18.91117479,Urban,Urban
2839,54650,55063.0,10402,4015.0,Assigned,55063010402,55063.0,WI,La Crosse County,55063010402.0,1.0,,,Urban,
2840,53949,55077.0,960400,2038.0,Assigned,55077960400,55077.0,WI,Marquette County,55077960400.0,5.0,0.0,100.0,Urban,Rural
2841,53555,55021.0,970800,2041.0,Assigned,55021970800,55021.0,WI,Columbia County,55021970800.0,2.0,0.0,100.0,Urban,Rural
2842,53531,55025.0,11900,1080.0,Assigned,55025011900,55025.0,WI,Dane County,55025011900.0,2.0,0.0,100.0,Urban,Rural
2843,54457,55001.0,950100,1115.0,Assigned,55001950100,55001.0,WI,Adams County,55001950100.0,5.0,0.0,100.0,Urban,Rural
2844,53072,55133.0,203305,3002.0,Assigned,55133203305,55133.0,WI,Waukesha County,55133203305.0,1.0,100.0,0.0,Urban,Urban
2845,53225,55079.0,501,2009.0,Assigned,55079000501,55079.0,WI,Milwaukee County,55079000501.0,1.0,100.0,0.0,Urban,Urban
2846,53188,55133.0,203102,4025.0,Assigned,55133203102,55133.0,WI,Waukesha County,55133203102.0,1.0,,,Urban,
2847,53597,55025.0,11200,2082.0,Assigned,55025011200,55025.0,WI,Dane County,55025011200.0,1.0,,,Urban,
2848,53151,55133.0,201504,2005.0,Assigned,55133201504,55133.0,WI,Waukesha County,55133201504.0,1.0,100.0,0.0,Urban,Urban
2849,53189,55133.0,203804,5011.0,Assigned,55133203804,55133.0,WI,Waukesha County,55133203804.0,1.0,,,Urban,
2850,53211,55079.0,80200,2004.0,Assigned,55079080200,55079.0,WI,Milwaukee County,55079080200.0,1.0,100.0,0.0,Urban,Urban
2851,53132,55079.0,187300,3017.0,Assigned,55079187300,55079.0,WI,Milwaukee County,55079187300.0,1.0,100.0,0.0,Urban,Urban
2852,53597,55025.0,11302,2028.0,Assigned,55025011302,55025.0,WI,Dane County,55025011302.0,1.0,97.42998353,2.570016474,Urban,Urban
2853,53122,55133.0,201000,5018.0,Assigned,55133201000,55133.0,WI,Waukesha County,55133201000.0,1.0,,,Urban,
2854,53217,55079.0,35200,3009.0,Assigned,55079035200,55079.0,WI,Milwaukee County,55079035200.0,1.0,100.0,0.0,Urban,Urban
2855,53210,55079.0,5000,2015.0,Assigned,55079005000,55079.0,WI,Milwaukee County,55079005000.0,1.0,100.0,0.0,Urban,Urban
2856,53704,55025.0,2603,2052.0,Assigned,55025002603,55025.0,WI,Dane County,55025002603.0,1.0,100.0,0.0,Urban,Urban
2857,53217,55079.0,30100,2021.0,Assigned,55079030100,55079.0,WI,Milwaukee County,55079030100.0,1.0,94.81498401,5.185015989,Urban,Urban
2858,53188,55133.0,203103,4007.0,Assigned,55133203103,55133.0,WI,Waukesha County,55133203103.0,1.0,100.0,0.0,Urban,Urban
2859,53214,55079.0,100100,1004.0,Assigned,55079100100,55079.0,WI,Milwaukee County,55079100100.0,1.0,100.0,0.0,Urban,Urban
2860,53597,55025.0,11200,2013.0,Assigned,55025011200,55025.0,WI,Dane County,55025011200.0,1.0,,,Urban,
2861,53045,55133.0,200803,2014.0,Assigned,55133200803,55133.0,WI,Waukesha County,55133200803.0,1.0,91.98918019,8.010819809,Urban,Urban
2862,53105,55101.0,2402,3005.0,Assigned,55101002402,55101.0,WI,Racine County,55101002402.0,4.0,99.4924812,0.507518797,Urban,Urban
2863,53217,55079.0,60101,2030.0,Assigned,55079060101,55079.0,WI,Milwaukee County,55079060101.0,1.0,100.0,0.0,Urban,Urban
2864,53704,55025.0,1900,1009.0,Assigned,55025001900,55025.0,WI,Dane County,55025001900.0,1.0,,,Urban,
2865,53597,55025.0,11200,3045.0,Assigned,55025011200,55025.0,WI,Dane County,55025011200.0,1.0,,,Urban,
2866,53092,55089.0,660303,3000.0,Assigned,55089660303,55089.0,WI,Ozaukee County,55089660303.0,1.0,100.0,0.0,Urban,Urban
2867,53129,55079.0,140201,2005.0,Assigned,55079140201,55079.0,WI,Milwaukee County,55079140201.0,1.0,100.0,0.0,Urban,Urban
2868,53089,55133.0,203406,3014.0,Assigned,55133203406,55133.0,WI,Waukesha County,55133203406.0,1.0,45.19970951,54.80029049,Urban,Rural
2869,53563,55105.0,3100,5030.0,Assigned,55105003100,55105.0,WI,Rock County,55105003100.0,1.0,,,Urban,
2870,53092,55089.0,660303,1009.0,Assigned,55089660303,55089.0,WI,Ozaukee County,55089660303.0,1.0,100.0,0.0,Urban,Urban
2871,53217,55079.0,35200,3005.0,Assigned,55079035200,55079.0,WI,Milwaukee County,55079035200.0,1.0,100.0,0.0,Urban,Urban
2872,53217,55079.0,60101,2030.0,Assigned,55079060101,55079.0,WI,Milwaukee County,55079060101.0,1.0,100.0,0.0,Urban,Urban
2873,53590,55025.0,11506,1006.0,Assigned,55025011506,55025.0,WI,Dane County,55025011506.0,1.0,98.972854,1.027146001,Urban,Urban
2874,53177,55101.0,1802,2003.0,Assigned,55101001802,55101.0,WI,Racine County,55101001802.0,2.0,0.0,100.0,Urban,Rural
2875,53154,55079.0,160203,1001.0,Assigned,55079160203,55079.0,WI,Milwaukee County,55079160203.0,1.0,100.0,0.0,Urban,Urban
2876,53092,55089.0,660304,1033.0,Assigned,55089660304,55089.0,WI,Ozaukee County,55089660304.0,1.0,100.0,0.0,Urban,Urban
2877,53511,55105.0,2602,2096.0,Assigned,55105002602,55105.0,WI,Rock County,55105002602.0,1.0,60.11976048,39.88023952,Urban,Urban
2878,53121,55127.0,902,1028.0,Assigned,55127000902,55127.0,WI,Walworth County,55127000902.0,4.0,99.41455255,0.585447449,Urban,Urban
2879,53217,55079.0,30100,1014.0,Assigned,55079030100,55079.0,WI,Milwaukee County,55079030100.0,1.0,94.81498401,5.185015989,Urban,Urban
2880,53146,55133.0,201300,2001.0,Assigned,55133201300,55133.0,WI,Waukesha County,55133201300.0,1.0,72.47459033,27.52540967,Urban,Urban
2881,53202,55079.0,187400,1050.0,Assigned,55079187400,55079.0,WI,Milwaukee County,55079187400.0,1.0,100.0,0.0,Urban,Urban
2882,53597,55025.0,11200,3031.0,Assigned,55025011200,55025.0,WI,Dane County,55025011200.0,1.0,,,Urban,
2883,53226,55079.0,90700,3016.0,Assigned,55079090700,55079.0,WI,Milwaukee County,55079090700.0,1.0,100.0,0.0,Urban,Urban
2884,53132,55079.0,150301,2007.0,Assigned,55079150301,55079.0,WI,Milwaukee County,55079150301.0,1.0,85.75923166,14.24076834,Urban,Urban
2885,53216,55079.0,4900,3007.0,Assigned,55079004900,55079.0,WI,Milwaukee County,55079004900.0,1.0,100.0,0.0,Urban,Urban
2886,53597,55025.0,11200,2013.0,Assigned,55025011200,55025.0,WI,Dane County,55025011200.0,1.0,,,Urban,
2887,53214,,0,,Unassigned,0,,,,,,,,Unknown,
2888,53211,55079.0,80200,2002.0,Assigned,55079080200,55079.0,WI,Milwaukee County,55079080200.0,1.0,100.0,0.0,Urban,Urban
2889,53045,55133.0,201201,2020.0,Assigned,55133201201,55133.0,WI,Waukesha County,55133201201.0,1.0,100.0,0.0,Urban,Urban
2890,53211,55079.0,7600,3000.0,Assigned,55079007600,55079.0,WI,Milwaukee County,55079007600.0,1.0,100.0,0.0,Urban,Urban
2891,53211,55079.0,80100,3020.0,Assigned,55079080100,55079.0,WI,Milwaukee County,55079080100.0,1.0,100.0,0.0,Urban,Urban
2892,53132,55079.0,187200,2012.0,Assigned,55079187200,55079.0,WI,Milwaukee County,55079187200.0,1.0,87.98043326,12.01956674,Urban,Urban
2893,53511,55105.0,2400,3010.0,Assigned,55105002400,55105.0,WI,Rock County,55105002400.0,1.0,96.17799618,3.822003822,Urban,Urban
2894,53217,55079.0,60101,4017.0,Assigned,55079060101,55079.0,WI,Milwaukee County,55079060101.0,1.0,100.0,0.0,Urban,Urban
2895,53132,55079.0,187200,3007.0,Assigned,55079187200,55079.0,WI,Milwaukee County,55079187200.0,1.0,87.98043326,12.01956674,Urban,Urban
2896,53132,55079.0,187300,3017.0,Assigned,55079187300,55079.0,WI,Milwaukee County,55079187300.0,1.0,100.0,0.0,Urban,Urban
2897,53545,55105.0,1202,3013.0,Assigned,55105001202,55105.0,WI,Rock County,55105001202.0,1.0,46.52866242,53.47133758,Urban,Rural
2898,53045,55133.0,200803,2014.0,Assigned,55133200803,55133.0,WI,Waukesha County,55133200803.0,1.0,91.98918019,8.010819809,Urban,Urban
2899,53597,55025.0,11200,3045.0,Assigned,55025011200,55025.0,WI,Dane County,55025011200.0,1.0,,,Urban,
2900,53132,55079.0,187200,2012.0,Assigned,55079187200,55079.0,WI,Milwaukee County,55079187200.0,1.0,87.98043326,12.01956674,Urban,Urban
2901,53590,55025.0,11600,2043.0,Assigned,55025011600,55025.0,WI,Dane County,55025011600.0,1.0,96.67477697,3.325223033,Urban,Urban
2902,53704,55025.0,2602,3014.0,Assigned,55025002602,55025.0,WI,Dane County,55025002602.0,1.0,99.42014579,0.579854208,Urban,Urban
2903,53704,55025.0,2000,4020.0,Assigned,55025002000,55025.0,WI,Dane County,55025002000.0,1.0,100.0,0.0,Urban,Urban
2904,53718,55025.0,11401,2015.0,Assigned,55025011401,55025.0,WI,Dane County,55025011401.0,1.0,,,Urban,
2905,53115,55127.0,701,2012.0,Assigned,55127000701,55127.0,WI,Walworth County,55127000701.0,4.0,94.92857143,5.071428571,Urban,Urban
2906,53066,55133.0,204100,3043.0,Assigned,55133204100,55133.0,WI,Waukesha County,55133204100.0,1.0,42.87045666,57.12954334,Urban,Rural
2907,53217,55079.0,35200,3004.0,Assigned,55079035200,55079.0,WI,Milwaukee County,55079035200.0,1.0,100.0,0.0,Urban,Urban
2908,53217,55079.0,35100,1004.0,Assigned,55079035100,55079.0,WI,Milwaukee County,55079035100.0,1.0,100.0,0.0,Urban,Urban
2909,53051,55133.0,200101,2001.0,Assigned,55133200101,55133.0,WI,Waukesha County,55133200101.0,1.0,100.0,0.0,Urban,Urban
2910,54956,55139.0,3600,3002.0,Assigned,55139003600,55139.0,WI,Winnebago County,55139003600.0,1.0,100.0,0.0,Urban,Urban
2911,53221,55079.0,20200,3005.0,Assigned,55079020200,55079.0,WI,Milwaukee County,55079020200.0,1.0,100.0,0.0,Urban,Urban
2912,53188,55133.0,203102,6049.0,Assigned,55133203102,55133.0,WI,Waukesha County,55133203102.0,1.0,,,Urban,
2913,53532,55025.0,13200,5035.0,Assigned,55025013200,55025.0,WI,Dane County,55025013200.0,1.0,,,Urban,
2914,53072,55133.0,203200,1018.0,Assigned,55133203200,55133.0,WI,Waukesha County,55133203200.0,1.0,97.31591449,2.684085511,Urban,Urban
2915,53132,55079.0,187200,1013.0,Assigned,55079187200,55079.0,WI,Milwaukee County,55079187200.0,1.0,87.98043326,12.01956674,Urban,Urban
2916,53214,55079.0,100700,1004.0,Assigned,55079100700,55079.0,WI,Milwaukee County,55079100700.0,1.0,100.0,0.0,Urban,Urban
2917,53151,55133.0,201404,2026.0,Assigned,55133201404,55133.0,WI,Waukesha County,55133201404.0,1.0,100.0,0.0,Urban,Urban
2918,53122,55133.0,201000,1034.0,Assigned,55133201000,55133.0,WI,Waukesha County,55133201000.0,1.0,,,Urban,
2919,53183,55133.0,203804,2015.0,Assigned,55133203804,55133.0,WI,Waukesha County,55133203804.0,1.0,,,Urban,
2920,53704,55025.0,2200,3010.0,Assigned,55025002200,55025.0,WI,Dane County,55025002200.0,1.0,100.0,0.0,Urban,Urban
2921,53066,55133.0,204302,2008.0,Assigned,55133204302,55133.0,WI,Waukesha County,55133204302.0,1.0,100.0,0.0,Urban,Urban
2922,53714,55025.0,2700,2011.0,Assigned,55025002700,55025.0,WI,Dane County,55025002700.0,1.0,100.0,0.0,Urban,Urban
2923,53012,55089.0,650200,3014.0,Assigned,55089650200,55089.0,WI,Ozaukee County,55089650200.0,1.0,100.0,0.0,Urban,Urban
2924,53132,55079.0,187200,1013.0,Assigned,55079187200,55079.0,WI,Milwaukee County,55079187200.0,1.0,87.98043326,12.01956674,Urban,Urban
2925,53211,55079.0,70200,4013.0,Assigned,55079070200,55079.0,WI,Milwaukee County,55079070200.0,1.0,100.0,0.0,Urban,Urban
2926,53045,55133.0,201202,1028.0,Assigned,55133201202,55133.0,WI,Waukesha County,55133201202.0,1.0,,,Urban,
2927,53066,55133.0,203702,1028.0,Assigned,55133203702,55133.0,WI,Waukesha County,55133203702.0,1.0,44.24520434,55.75479566,Urban,Rural
2928,53005,55133.0,201101,4006.0,Assigned,55133201101,55133.0,WI,Waukesha County,55133201101.0,1.0,100.0,0.0,Urban,Urban
2929,53208,55079.0,9500,1007.0,Assigned,55079009500,55079.0,WI,Milwaukee County,55079009500.0,1.0,100.0,0.0,Urban,Urban
2930,53189,55133.0,201300,4038.0,Assigned,55133201300,55133.0,WI,Waukesha County,55133201300.0,1.0,72.47459033,27.52540967,Urban,Urban
2931,53217,55079.0,70300,1007.0,Assigned,55079070300,55079.0,WI,Milwaukee County,55079070300.0,1.0,100.0,0.0,Urban,Urban
2932,53132,55079.0,150100,3031.0,Assigned,55079150100,55079.0,WI,Milwaukee County,55079150100.0,1.0,100.0,0.0,Urban,Urban
2933,53226,55079.0,90300,1020.0,Assigned,55079090300,55079.0,WI,Milwaukee County,55079090300.0,1.0,100.0,0.0,Urban,Urban
2934,53186,55133.0,202800,3004.0,Assigned,55133202800,55133.0,WI,Waukesha County,55133202800.0,1.0,100.0,0.0,Urban,Urban
2935,53235,55079.0,185100,1000.0,Assigned,55079185100,55079.0,WI,Milwaukee County,55079185100.0,1.0,100.0,0.0,Urban,Urban
2936,53226,55079.0,185300,1013.0,Assigned,55079185300,55079.0,WI,Milwaukee County,55079185300.0,1.0,100.0,0.0,Urban,Urban
2937,53012,55089.0,650300,4032.0,Assigned,55089650300,55089.0,WI,Ozaukee County,55089650300.0,2.0,33.62410785,66.37589215,Urban,Rural
2938,53208,55079.0,9500,1007.0,Assigned,55079009500,55079.0,WI,Milwaukee County,55079009500.0,1.0,100.0,0.0,Urban,Urban
2939,53217,55079.0,70200,5000.0,Assigned,55079070200,55079.0,WI,Milwaukee County,55079070200.0,1.0,100.0,0.0,Urban,Urban
2940,53045,55133.0,200803,3015.0,Assigned,55133200803,55133.0,WI,Waukesha County,55133200803.0,1.0,91.98918019,8.010819809,Urban,Urban
2941,53188,55133.0,203702,4007.0,Assigned,55133203702,55133.0,WI,Waukesha County,55133203702.0,1.0,44.24520434,55.75479566,Urban,Rural
2942,53188,55133.0,203702,4007.0,Assigned,55133203702,55133.0,WI,Waukesha County,55133203702.0,1.0,44.24520434,55.75479566,Urban,Rural
2943,53027,55131.0,440106,2007.0,Assigned,55131440106,55131.0,WI,Washington County,55131440106.0,2.0,0.0,100.0,Urban,Rural
2944,53217,55079.0,40100,1011.0,Assigned,55079040100,55079.0,WI,Milwaukee County,55079040100.0,1.0,100.0,0.0,Urban,Urban
2945,53005,55133.0,200901,2018.0,Assigned,55133200901,55133.0,WI,Waukesha County,55133200901.0,1.0,100.0,0.0,Urban,Urban
2946,53066,55133.0,204301,4018.0,Assigned,55133204301,55133.0,WI,Waukesha County,55133204301.0,1.0,97.58100642,2.418993579,Urban,Urban
2947,53089,55133.0,203405,2022.0,Assigned,55133203405,55133.0,WI,Waukesha County,55133203405.0,1.0,92.61523989,7.384760113,Urban,Urban
2948,53189,55133.0,201300,4038.0,Assigned,55133201300,55133.0,WI,Waukesha County,55133201300.0,1.0,72.47459033,27.52540967,Urban,Urban
2949,53051,55133.0,200202,3025.0,Assigned,55133200202,55133.0,WI,Waukesha County,55133200202.0,1.0,100.0,0.0,Urban,Urban
2950,53226,55079.0,185300,2004.0,Assigned,55079185300,55079.0,WI,Milwaukee County,55079185300.0,1.0,100.0,0.0,Urban,Urban
2951,53188,55133.0,203702,4007.0,Assigned,55133203702,55133.0,WI,Waukesha County,55133203702.0,1.0,44.24520434,55.75479566,Urban,Rural
2952,53069,55133.0,204502,4002.0,Assigned,55133204502,55133.0,WI,Waukesha County,55133204502.0,1.0,,,Urban,
2953,53217,55079.0,60200,1021.0,Assigned,55079060200,55079.0,WI,Milwaukee County,55079060200.0,1.0,100.0,0.0,Urban,Urban
2954,53129,55079.0,140202,3010.0,Assigned,55079140202,55079.0,WI,Milwaukee County,55079140202.0,1.0,100.0,0.0,Urban,Urban
2955,53089,55133.0,203405,2022.0,Assigned,55133203405,55133.0,WI,Waukesha County,55133203405.0,1.0,92.61523989,7.384760113,Urban,Urban
2956,53211,55079.0,7600,2005.0,Assigned,55079007600,55079.0,WI,Milwaukee County,55079007600.0,1.0,100.0,0.0,Urban,Urban
2957,53190,55055.0,101600,1028.0,Assigned,55055101600,55055.0,WI,Jefferson County,55055101600.0,4.0,45.63120982,54.36879018,Urban,Rural
2958,53221,55079.0,120501,3014.0,Assigned,55079120501,55079.0,WI,Milwaukee County,55079120501.0,1.0,100.0,0.0,Urban,Urban
2959,53188,55133.0,203702,4007.0,Assigned,55133203702,55133.0,WI,Waukesha County,55133203702.0,1.0,44.24520434,55.75479566,Urban,Rural
2960,53186,55133.0,201300,4033.0,Assigned,55133201300,55133.0,WI,Waukesha County,55133201300.0,1.0,72.47459033,27.52540967,Urban,Urban
2961,53235,55079.0,185100,1000.0,Assigned,55079185100,55079.0,WI,Milwaukee County,55079185100.0,1.0,100.0,0.0,Urban,Urban
2962,53209,55079.0,50102,2000.0,Assigned,55079050102,55079.0,WI,Milwaukee County,55079050102.0,1.0,,,Urban,
2963,53118,55133.0,204003,2029.0,Assigned,55133204003,55133.0,WI,Waukesha County,55133204003.0,1.0,0.0,100.0,Urban,Rural
2964,53186,55133.0,202901,2005.0,Assigned,55133202901,55133.0,WI,Waukesha County,55133202901.0,1.0,100.0,0.0,Urban,Urban
2965,53092,55089.0,660303,3000.0,Assigned,55089660303,55089.0,WI,Ozaukee County,55089660303.0,1.0,100.0,0.0,Urban,Urban
2966,53149,55133.0,203802,1003.0,Assigned,55133203802,55133.0,WI,Waukesha County,55133203802.0,2.0,56.52244898,43.47755102,Urban,Urban
2967,54956,55139.0,3300,1025.0,Assigned,55139003300,55139.0,WI,Winnebago County,55139003300.0,1.0,100.0,0.0,Urban,Urban
2968,53226,55079.0,185300,2004.0,Assigned,55079185300,55079.0,WI,Milwaukee County,55079185300.0,1.0,100.0,0.0,Urban,Urban
2969,53150,55133.0,201701,3022.0,Assigned,55133201701,55133.0,WI,Waukesha County,55133201701.0,1.0,100.0,0.0,Urban,Urban
2970,53217,55079.0,35200,4010.0,Assigned,55079035200,55079.0,WI,Milwaukee County,55079035200.0,1.0,100.0,0.0,Urban,Urban
2971,53217,55079.0,30100,3017.0,Assigned,55079030100,55079.0,WI,Milwaukee County,55079030100.0,1.0,94.81498401,5.185015989,Urban,Urban
2972,53221,55079.0,120502,3008.0,Assigned,55079120502,55079.0,WI,Milwaukee County,55079120502.0,1.0,100.0,0.0,Urban,Urban
2973,53221,55079.0,120502,3008.0,Assigned,55079120502,55079.0,WI,Milwaukee County,55079120502.0,1.0,100.0,0.0,Urban,Urban
2974,53217,55079.0,60101,3038.0,Assigned,55079060101,55079.0,WI,Milwaukee County,55079060101.0,1.0,100.0,0.0,Urban,Urban
2975,53211,55079.0,7600,2005.0,Assigned,55079007600,55079.0,WI,Milwaukee County,55079007600.0,1.0,100.0,0.0,Urban,Urban
2976,53129,55079.0,140202,4018.0,Assigned,55079140202,55079.0,WI,Milwaukee County,55079140202.0,1.0,100.0,0.0,Urban,Urban
2977,53188,55133.0,203702,4007.0,Assigned,55133203702,55133.0,WI,Waukesha County,55133203702.0,1.0,44.24520434,55.75479566,Urban,Rural
2978,53511,55105.0,2000,2013.0,Assigned,55105002000,55105.0,WI,Rock County,55105002000.0,1.0,100.0,0.0,Urban,Urban
2979,53220,55079.0,19700,2011.0,Assigned,55079019700,55079.0,WI,Milwaukee County,55079019700.0,1.0,100.0,0.0,Urban,Urban
2980,53132,55079.0,150303,1020.0,Assigned,55079150303,55079.0,WI,Milwaukee County,55079150303.0,1.0,100.0,0.0,Urban,Urban
2981,53212,55079.0,7200,1005.0,Assigned,55079007200,55079.0,WI,Milwaukee County,55079007200.0,1.0,100.0,0.0,Urban,Urban
2982,53202,55079.0,11000,1006.0,Assigned,55079011000,55079.0,WI,Milwaukee County,55079011000.0,1.0,100.0,0.0,Urban,Urban
2983,53072,55133.0,203304,1017.0,Assigned,55133203304,55133.0,WI,Waukesha County,55133203304.0,1.0,92.7702219,7.229778096,Urban,Urban
2984,53223,55079.0,50101,3028.0,Assigned,55079050101,55079.0,WI,Milwaukee County,55079050101.0,1.0,100.0,0.0,Urban,Urban
2985,53188,55133.0,203702,4007.0,Assigned,55133203702,55133.0,WI,Waukesha County,55133203702.0,1.0,44.24520434,55.75479566,Urban,Rural
2986,53217,55079.0,70100,5008.0,Assigned,55079070100,55079.0,WI,Milwaukee County,55079070100.0,1.0,100.0,0.0,Urban,Urban
2987,53132,55079.0,150100,3029.0,Assigned,55079150100,55079.0,WI,Milwaukee County,55079150100.0,1.0,100.0,0.0,Urban,Urban
2988,53217,55079.0,35100,1001.0,Assigned,55079035100,55079.0,WI,Milwaukee County,55079035100.0,1.0,100.0,0.0,Urban,Urban
2989,53072,55133.0,203306,3002.0,Assigned,55133203306,55133.0,WI,Waukesha County,55133203306.0,1.0,,,Urban,
2990,53058,55133.0,204502,1004.0,Assigned,55133204502,55133.0,WI,Waukesha County,55133204502.0,1.0,,,Urban,
2991,53217,55079.0,30100,3000.0,Assigned,55079030100,55079.0,WI,Milwaukee County,55079030100.0,1.0,94.81498401,5.185015989,Urban,Urban
2992,53045,55133.0,200803,3015.0,Assigned,55133200803,55133.0,WI,Waukesha County,55133200803.0,1.0,91.98918019,8.010819809,Urban,Urban
2993,54956,55139.0,3300,2041.0,Assigned,55139003300,55139.0,WI,Winnebago County,55139003300.0,1.0,100.0,0.0,Urban,Urban
2994,53188,55133.0,203702,4007.0,Assigned,55133203702,55133.0,WI,Waukesha County,55133203702.0,1.0,44.24520434,55.75479566,Urban,Rural
2995,53037,55131.0,450103,2058.0,Assigned,55131450103,55131.0,WI,Washington County,55131450103.0,1.0,69.80098594,30.19901406,Urban,Urban
2996,53210,55079.0,5900,1012.0,Assigned,55079005900,55079.0,WI,Milwaukee County,55079005900.0,1.0,100.0,0.0,Urban,Urban
2997,53207,55079.0,20700,6006.0,Assigned,55079020700,55079.0,WI,Milwaukee County,55079020700.0,1.0,100.0,0.0,Urban,Urban
2998,53188,55133.0,203702,4007.0,Assigned,55133203702,55133.0,WI,Waukesha County,55133203702.0,1.0,44.24520434,55.75479566,Urban,Rural
2999,53217,55079.0,35100,1002.0,Assigned,55079035100,55079.0,WI,Milwaukee County,55079035100.0,1.0,100.0,0.0,Urban,Urban
3000,53045,55133.0,200803,3015.0,Assigned,55133200803,55133.0,WI,Waukesha County,55133200803.0,1.0,91.98918019,8.010819809,Urban,Urban
3001,53226,55079.0,90300,2025.0,Assigned,55079090300,55079.0,WI,Milwaukee County,55079090300.0,1.0,100.0,0.0,Urban,Urban
3002,53092,55089.0,660100,3000.0,Assigned,55089660100,55089.0,WI,Ozaukee County,55089660100.0,1.0,99.51367781,0.486322188,Urban,Urban
3003,53122,55133.0,201000,5017.0,Assigned,55133201000,55133.0,WI,Waukesha County,55133201000.0,1.0,,,Urban,
3004,53045,55133.0,200803,3015.0,Assigned,55133200803,55133.0,WI,Waukesha County,55133200803.0,1.0,91.98918019,8.010819809,Urban,Urban
3005,53597,55025.0,11200,2015.0,Assigned,55025011200,55025.0,WI,Dane County,55025011200.0,1.0,,,Urban,
3006,53188,55133.0,203702,4007.0,Assigned,55133203702,55133.0,WI,Waukesha County,55133203702.0,1.0,44.24520434,55.75479566,Urban,Rural
3007,53092,55089.0,660303,3000.0,Assigned,55089660303,55089.0,WI,Ozaukee County,55089660303.0,1.0,100.0,0.0,Urban,Urban
3008,53590,55025.0,11402,3003.0,Assigned,55025011402,55025.0,WI,Dane County,55025011402.0,1.0,,,Urban,
3009,53075,55117.0,11200,3053.0,Assigned,55117011200,55117.0,WI,Sheboygan County,55117011200.0,2.0,0.0,100.0,Urban,Rural
3010,53188,55133.0,203702,4007.0,Assigned,55133203702,55133.0,WI,Waukesha County,55133203702.0,1.0,44.24520434,55.75479566,Urban,Rural
